secID,publishDate,endDate,tRevenue,revenue,COGS,operateProfit,TProfit,NIncome,NIncomeAttrP,basicEPS,sellExp,adminExp
601233.XSHG,2023-07-07,2022-12-31,61993349371.81,61993349371.81,59988144892.04,-362519975.7,-325385121.98,136417637.93,130209410.96,0.05,100927067.98,2847578337.3
601233.XSHG,2023-04-22,2022-12-31,61993349371.81,61993349371.81,59988144892.04,-362519975.7,-325385121.98,136417637.93,130209410.96,0.05,100927067.98,2847578337.3
601233.XSHG,2023-07-07,2021-12-31,59157202368.45,59157202368.45,52655512010.13,8126225101.69,8108142460.68,7484661678.05,7464486120.27,3.23,80009131.09,2454489433.23
601233.XSHG,2023-04-22,2021-12-31,59157202368.45,59157202368.45,52655512010.13,8126225101.69,8108142460.68,7484661678.05,7464486120.27,3.23,80009131.09,2454489433.23
601233.XSHG,2022-04-28,2021-12-31,59130953267.02,59130953267.02,52614914891.67,7995019251.01,7976936610.0,7352375189.09,7332199631.31,3.17,80009131.09,2454489433.23
601236.XSHG,2025-03-29,2024-12-31,2021894372.58,2021894372.58,1179374634.14,842519738.44,838014601.18,762278621.29,764018203.05,0.16,,
601236.XSHG,2025-03-29,2023-12-31,1200949979.43,1200949979.43,927260536.59,273689442.84,279000319.65,285678656.24,312273727.94,0.07,,
601236.XSHG,2024-03-30,2023-12-31,1200949979.43,1200949979.43,927260536.59,273689442.84,279000319.65,285678656.24,312273727.94,0.07,,
601236.XSHG,2024-03-30,2022-12-31,836168832.89,836168832.89,1059810478.99,-223641646.1,-196770062.22,20567836.2,38525064.57,0.01,,
601236.XSHG,2023-03-31,2022-12-31,836168832.89,836168832.89,1059810478.99,-223641646.1,-196770062.22,20567836.2,38525064.57,0.01,,
601236.XSHG,2023-03-31,2021-12-31,6733758206.26,6733758206.26,4752881321.8,1980876884.46,1995429355.78,1599089799.82,1576229463.11,0.36,,
601236.XSHG,2022-03-31,2021-12-31,6733758206.26,6733758206.26,4752881321.8,1980876884.46,1995429355.78,1599089799.82,1576229463.11,0.36,,
601238.XSHG,2025-03-29,2024-12-31,107783806936.0,106797859228.0,100599931912.0,-819526958.0,-727030832.0,-494043219.0,823581893.0,0.08,5416690381.0,6208719346.0
601238.XSHG,2025-03-29,2023-12-31,129706167117.0,128757302754.0,120973712653.0,3282773203.0,3524774869.0,3740237680.0,4428903018.0,0.42,5047900769.0,6034415105.0
601238.XSHG,2024-03-29,2023-12-31,129706167117.0,128757302754.0,119825922009.0,3282773203.0,3524774869.0,3740237680.0,4428903018.0,0.42,6195691413.0,6034415105.0
601238.XSHG,2024-03-29,2022-12-31,110271922628.0,109600170277.0,102653650355.0,7447140623.0,7454083829.0,7989624189.0,8063678781.0,0.78,3922908646.0,5502384221.0
601238.XSHG,2023-03-30,2022-12-31,110006436957.0,109334684606.0,101688748390.0,7455569129.0,7462512335.0,7998052695.0,8068192246.0,0.78,4228463932.0,5874589522.0
601238.XSHG,2023-03-30,2021-12-31,75675765001.0,75110156960.0,69163698227.0,7145388800.0,7236880737.0,7390997670.0,7334915288.0,0.72,4339755866.0,4922604016.0
601238.XSHG,2022-03-31,2021-12-31,75675765001.0,75110156960.0,69163698227.0,7145388800.0,7236880737.0,7390997670.0,7334915288.0,0.72,4339755866.0,4922604016.0
601288.XSHG,2025-03-29,2024-12-31,710555000000.0,710555000000.0,390774000000.0,319781000000.0,319201000000.0,282671000000.0,282083000000.0,0.75,,
601288.XSHG,2025-03-29,2023-12-31,694828000000.0,694828000000.0,386035000000.0,308793000000.0,307419000000.0,269820000000.0,269356000000.0,0.72,,
601288.XSHG,2024-03-29,2023-12-31,694828000000.0,694828000000.0,386035000000.0,308793000000.0,307419000000.0,269820000000.0,269356000000.0,0.72,,
601288.XSHG,2024-03-29,2022-12-31,694652000000.0,694652000000.0,386667000000.0,307985000000.0,306453000000.0,258866000000.0,259232000000.0,0.69,,
601288.XSHG,2023-03-31,2022-12-31,724868000000.0,724868000000.0,417120000000.0,307748000000.0,306216000000.0,258688000000.0,259140000000.0,0.69,,
601288.XSHG,2023-03-31,2021-12-31,719915000000.0,719915000000.0,424103000000.0,295812000000.0,295880000000.0,241936000000.0,241183000000.0,0.65,,
601288.XSHG,2022-03-31,2021-12-31,719915000000.0,719915000000.0,424103000000.0,295812000000.0,295880000000.0,241936000000.0,241183000000.0,0.65,,
601318.XSHG,2025-03-20,2024-12-31,1028925000000.0,1028925000000.0,857276000000.0,171649000000.0,170495000000.0,146733000000.0,126607000000.0,7.16,,
601318.XSHG,2025-03-20,2023-12-31,913789000000.0,913789000000.0,792936000000.0,120853000000.0,120117000000.0,109274000000.0,85665000000.0,4.84,,
601318.XSHG,2024-03-22,2023-12-31,913789000000.0,913789000000.0,792936000000.0,120853000000.0,120117000000.0,109274000000.0,85665000000.0,4.84,,
601318.XSHG,2024-03-22,2022-12-31,880355000000.0,880355000000.0,737516000000.0,142839000000.0,142335000000.0,134817000000.0,111008000000.0,6.36,,
601318.XSHG,2023-03-16,2022-12-31,1110568000000.0,1110568000000.0,1004249000000.0,106319000000.0,105815000000.0,107432000000.0,83774000000.0,4.8,,
601318.XSHG,2023-03-16,2021-12-31,1180444000000.0,1180444000000.0,1040759000000.0,139685000000.0,139580000000.0,121802000000.0,101618000000.0,5.77,,
601318.XSHG,2022-03-18,2021-12-31,1180444000000.0,1180444000000.0,1040759000000.0,139685000000.0,139580000000.0,121802000000.0,101618000000.0,5.77,,
601390.XSHG,2025-03-29,2024-12-31,1160311430000.0,1157439041000.0,1043972731000.0,38450327000.0,38871107000.0,30758031000.0,27886745000.0,1.085,6943516000.0,50728716000.0
601390.XSHG,2025-03-29,2023-12-31,1263474693000.0,1260841083000.0,1134641814000.0,46282054000.0,46069901000.0,37636448000.0,33482775000.0,1.294,6834493000.0,57399385000.0
601390.XSHG,2024-03-29,2023-12-31,1263474693000.0,1260841083000.0,1134626393000.0,46282054000.0,46069901000.0,37636448000.0,33482775000.0,1.294,6849914000.0,57399385000.0
601390.XSHG,2024-03-29,2022-12-31,1154358492000.0,1151501114000.0,1038544007000.0,43048725000.0,42583495000.0,34966879000.0,31272886000.0,1.198,6327881000.0,52802826000.0
601390.XSHG,2023-03-31,2022-12-31,1154358492000.0,1151501114000.0,1038544007000.0,43048725000.0,42583495000.0,34972131000.0,31275812000.0,1.198,6327881000.0,52802826000.0
601390.XSHG,2023-03-31,2021-12-31,1073271725000.0,1070417452000.0,963406073000.0,38781672000.0,37586179000.0,30469515000.0,27617610000.0,1.037,5948121000.0,49041885000.0
601390.XSHG,2022-03-31,2021-12-31,1073271725000.0,1070417452000.0,963406073000.0,38781672000.0,37586179000.0,30469515000.0,27617610000.0,1.037,5948121000.0,49041885000.0
601398.XSHG,2025-03-29,2024-12-31,821803000000.0,821803000000.0,400918000000.0,420885000000.0,421827000000.0,366946000000.0,365863000000.0,0.98,,
601398.XSHG,2025-03-29,2023-12-31,843070000000.0,843070000000.0,422310000000.0,420760000000.0,421966000000.0,365116000000.0,363993000000.0,0.98,,
601398.XSHG,2024-03-28,2023-12-31,843070000000.0,843070000000.0,422310000000.0,420760000000.0,421966000000.0,365116000000.0,363993000000.0,0.98,,
601398.XSHG,2024-03-28,2022-12-31,875734000000.0,875734000000.0,453201000000.0,422533000000.0,424720000000.0,362110000000.0,361132000000.0,0.97,,
601398.XSHG,2023-03-31,2022-12-31,917989000000.0,917989000000.0,497611000000.0,420378000000.0,422565000000.0,361038000000.0,360483000000.0,0.97,,
601398.XSHG,2023-03-31,2021-12-31,942762000000.0,942762000000.0,519198000000.0,423564000000.0,424899000000.0,350216000000.0,348338000000.0,0.95,,
601398.XSHG,2022-03-31,2021-12-31,942762000000.0,942762000000.0,519198000000.0,423564000000.0,424899000000.0,350216000000.0,348338000000.0,0.95,,
601601.XSHG,2025-03-27,2024-12-31,404089000000.0,404089000000.0,348378000000.0,55711000000.0,55563000000.0,46441000000.0,44960000000.0,4.67,,
601601.XSHG,2025-03-27,2023-12-31,323945000000.0,323945000000.0,291885000000.0,32060000000.0,32001000000.0,27911000000.0,27257000000.0,2.83,,
601601.XSHG,2024-03-29,2023-12-31,323945000000.0,323945000000.0,291885000000.0,32060000000.0,32001000000.0,27911000000.0,27257000000.0,2.83,,
601601.XSHG,2024-03-29,2022-12-31,332140000000.0,332140000000.0,289600000000.0,42540000000.0,42483000000.0,38222000000.0,37381000000.0,3.89,,
601601.XSHG,2023-03-27,2022-12-31,455372000000.0,455372000000.0,430139000000.0,25233000000.0,25176000000.0,25240000000.0,24609000000.0,2.56,,
601601.XSHG,2023-03-27,2021-12-31,440643000000.0,440643000000.0,409849000000.0,30794000000.0,30796000000.0,27618000000.0,26834000000.0,2.79,,
601601.XSHG,2022-03-28,2021-12-31,440643000000.0,440643000000.0,409849000000.0,30794000000.0,30796000000.0,27618000000.0,26834000000.0,2.79,,
601628.XSHG,2025-03-27,2024-12-31,528567000000.0,528567000000.0,412967000000.0,115600000000.0,115213000000.0,108940000000.0,106935000000.0,3.78,,
601628.XSHG,2025-03-27,2023-12-31,405040000000.0,405040000000.0,352689000000.0,52351000000.0,51988000000.0,52707000000.0,51184000000.0,1.81,,
601628.XSHG,2024-03-28,2023-12-31,837859000000.0,837859000000.0,825618000000.0,12241000000.0,11878000000.0,22633000000.0,21110000000.0,0.75,,
601628.XSHG,2024-03-28,2022-12-31,826055000000.0,826055000000.0,801672000000.0,24383000000.0,24047000000.0,33514000000.0,32082000000.0,1.14,,
601628.XSHG,2023-03-30,2022-12-31,826055000000.0,826055000000.0,801672000000.0,24383000000.0,24047000000.0,33514000000.0,32082000000.0,1.14,,
601628.XSHG,2023-03-30,2021-12-31,858508000000.0,858508000000.0,807682000000.0,50826000000.0,50340000000.0,52257000000.0,50766000000.0,1.8,,
601628.XSHG,2022-03-25,2021-12-31,858505000000.0,858505000000.0,807524000000.0,50981000000.0,50495000000.0,52412000000.0,50921000000.0,1.8,,
601668.XSHG,2025-04-16,2024-12-31,2187147839000.0,2187147839000.0,1971580906000.0,80560948000.0,80036950000.0,62737361000.0,46187099000.0,1.11,8724383000.0,80074103000.0
601668.XSHG,2025-04-16,2023-12-31,2265529244000.0,2265529244000.0,2042723831000.0,93132307000.0,92995473000.0,73539713000.0,54264173000.0,1.31,7628182000.0,80475747000.0
601668.XSHG,2024-04-19,2023-12-31,2265529244000.0,2265529244000.0,2042723831000.0,93132307000.0,92995473000.0,73539713000.0,54264173000.0,1.31,7628182000.0,80475747000.0
601668.XSHG,2024-04-19,2022-12-31,2055052070000.0,2055052070000.0,1840182381000.0,86733086000.0,88835435000.0,69211763000.0,50950301000.0,1.23,6543630000.0,83750015000.0
601668.XSHG,2023-04-18,2022-12-31,2055052070000.0,2055052070000.0,1840182381000.0,86733086000.0,88835435000.0,69211763000.0,50950301000.0,1.23,6543630000.0,83750015000.0
601668.XSHG,2023-04-18,2021-12-31,1892706307000.0,1892706307000.0,1677967644000.0,100752452000.0,101038185000.0,77871392000.0,51548576000.0,1.25,6176686000.0,74661017000.0
601668.XSHG,2022-04-16,2021-12-31,1891338970000.0,1891338970000.0,1677136509000.0,100600900000.0,100886235000.0,77732492000.0,51407661000.0,1.25,6176686000.0,74461087000.0
601669.XSHG,2025-04-28,2024-12-31,634552119471.17,633684805905.91,550105167523.81,19414411778.2,19531185560.94,15825694640.01,12015017079.83,0.6347,1478204417.5,43522106970.21
601669.XSHG,2025-04-28,2023-12-31,609843810421.17,608874578938.33,528340166815.99,20760148792.58,20876005033.15,17145559523.06,12948524884.06,0.6801,1415572593.02,41612814395.4
601669.XSHG,2024-04-26,2023-12-31,609408450083.36,608439218600.52,527934142377.45,20799810764.11,20915945731.05,17185419932.6,12988385293.6,0.6825,1408143528.69,41567772442.12
601669.XSHG,2024-04-26,2022-12-31,572612947196.02,571649324374.38,501860488321.71,19055125873.65,19247274041.42,15683062852.32,11434951361.39,0.6828,1340643457.53,37476227669.17
601669.XSHG,2023-04-27,2022-12-31,572612947196.02,571649324374.38,501860397979.23,19055115270.78,19247263871.32,15684437832.61,11435443832.44,0.6828,1340643457.53,37476346426.09
601669.XSHG,2023-04-27,2021-12-31,565652671690.16,565070189554.07,496859829124.15,18345668514.74,18566485724.39,14864085079.34,9864439336.38,0.5792,1683462739.68,35064930084.93
601669.XSHG,2022-04-28,2021-12-31,448980306081.65,448325490624.37,389566215186.93,16591685329.18,16748693766.29,13457778945.6,8632095909.43,0.4979,1371716172.69,29373890095.26
601688.XSHG,2025-03-29,2024-12-31,41466367393.8,41466367393.8,25897578655.12,15568788738.68,15352339781.72,15518873510.32,15351162321.66,1.62,,
601688.XSHG,2025-03-29,2023-12-31,36577585349.48,36577585349.48,21890265998.53,14687319350.95,14204663160.96,13036259294.88,12750632499.51,1.35,,
601688.XSHG,2024-03-29,2023-12-31,36577585349.48,36577585349.48,21890265998.53,14687319350.95,14204663160.96,13036259294.88,12750632499.51,1.35,,
601688.XSHG,2024-03-29,2022-12-31,32031562088.09,32031562088.09,19889593115.31,12141968972.78,12228037761.2,11366620048.88,11053986333.99,1.18,,
601688.XSHG,2023-03-31,2022-12-31,32031562088.09,32031562088.09,19889593115.31,12141968972.78,12228037761.2,11365329388.24,11052695673.35,1.18,,
601688.XSHG,2023-03-31,2021-12-31,37905443652.44,37905443652.44,21566622907.86,16338820744.58,16272562482.47,13600893979.46,13346106674.68,1.47,,
601688.XSHG,2022-03-31,2021-12-31,37905443652.44,37905443652.44,21566622907.86,16338820744.58,16272562482.47,13600893979.46,13346106674.68,1.47,,
601766.XSHG,2025-03-29,2024-12-31,246456804000.0,246456804000.0,193763279000.0,16934942000.0,17432153000.0,15663893000.0,12387514000.0,0.43,5528620000.0,31517655000.0
601766.XSHG,2025-03-29,2023-12-31,234261514000.0,234261514000.0,186136608000.0,16025760000.0,16373001000.0,14569647000.0,11711576000.0,0.41,5149546000.0,28322234000.0
601766.XSHG,2024-03-29,2023-12-31,234261514000.0,234261514000.0,182101404000.0,16025760000.0,16373001000.0,14569647000.0,11711576000.0,0.41,9184750000.0,28322234000.0
601766.XSHG,2024-03-29,2022-12-31,222938637000.0,222938637000.0,175625777000.0,15979702000.0,16119668000.0,14352175000.0,11653448000.0,0.41,7724210000.0,26531383000.0
601766.XSHG,2023-03-31,2022-12-31,222938637000.0,222938637000.0,175625777000.0,15979702000.0,16119668000.0,14352175000.0,11653448000.0,0.41,7724210000.0,26531383000.0
601766.XSHG,2023-03-31,2021-12-31,225731755000.0,225731755000.0,179303892000.0,12831064000.0,13754823000.0,12417546000.0,10302605000.0,0.36,7264149000.0,26566688000.0
601766.XSHG,2022-03-31,2021-12-31,225731755000.0,225731755000.0,179303892000.0,12831064000.0,13754823000.0,12417546000.0,10302605000.0,0.36,7264149000.0,26566688000.0
601857.XSHG,2025-03-31,2024-12-31,2937981000000.0,2937981000000.0,2275223000000.0,255286000000.0,241502000000.0,183747000000.0,164676000000.0,0.9,63190000000.0,88040000000.0
601857.XSHG,2025-03-31,2023-12-31,3012812000000.0,3012812000000.0,2303005000000.0,253522000000.0,237877000000.0,180561000000.0,161414000000.0,0.88,70260000000.0,77601000000.0
601857.XSHG,2024-03-26,2023-12-31,3011012000000.0,3011012000000.0,2302385000000.0,253024000000.0,237458000000.0,180291000000.0,161144000000.0,0.88,70260000000.0,76980000000.0
601857.XSHG,2024-03-26,2022-12-31,3239167000000.0,3239167000000.0,2527935000000.0,242564000000.0,213272000000.0,163343000000.0,148738000000.0,0.81,68352000000.0,70539000000.0
601857.XSHG,2023-03-30,2022-12-31,3239167000000.0,3239167000000.0,2527935000000.0,242564000000.0,213272000000.0,163977000000.0,149375000000.0,0.82,68352000000.0,70539000000.0
601857.XSHG,2023-03-30,2021-12-31,2614349000000.0,2614349000000.0,2071504000000.0,182180000000.0,158194000000.0,114687000000.0,92161000000.0,0.5,71295000000.0,68430000000.0
601857.XSHG,2022-04-01,2021-12-31,2614349000000.0,2614349000000.0,2071504000000.0,182180000000.0,158194000000.0,114687000000.0,92161000000.0,0.5,71295000000.0,68430000000.0
601888.XSHG,2025-03-29,2024-12-31,56473848287.07,56473848287.07,38385153803.33,6177953173.51,6148136707.76,4862490300.67,4267111672.66,2.0625,9062899142.58,2009360620.7
601888.XSHG,2025-03-29,2023-12-31,67540104550.94,67540104550.94,46049401854.0,8677196140.62,8645528461.6,7266212256.19,6713686688.57,3.2451,9420833661.07,2266765244.89
601888.XSHG,2024-03-28,2023-12-31,67540104550.94,67540104550.94,46049401854.0,8677196140.62,8645528461.6,7266212256.19,6713686688.57,3.2451,9420833661.07,2266765244.89
601888.XSHG,2024-03-28,2022-12-31,54432851387.25,54432851387.25,38981835697.0,7619453558.85,7616924161.2,6188249974.43,5030381552.61,2.5277,4032026511.6,2248207386.49
601888.XSHG,2023-03-31,2022-12-31,54432851387.25,54432851387.25,38981835697.0,7619453558.85,7616924161.2,6188249974.43,5030381552.61,2.5277,4032026511.6,2248207386.49
601888.XSHG,2023-03-31,2021-12-31,67675515093.08,67675515093.08,44882359293.54,14804468137.04,14801404432.96,12364634623.73,9653739902.26,4.9444,3860943861.82,2249864222.44
601888.XSHG,2022-04-23,2021-12-31,67675515093.08,67675515093.08,44882359293.54,14804468137.04,14801404432.96,12364634623.73,9653739902.26,4.9444,3860943861.82,2249864222.44
601899.XSHG,2025-03-22,2024-12-31,303639957153.0,303639957153.0,241776168937.0,48826645183.0,48077725154.0,39392864181.0,32050602437.0,1.21,737709965.0,9311139312.0
601899.XSHG,2025-03-22,2023-12-31,293403242878.0,293403242878.0,247024066519.0,31936533004.0,31287471369.0,26539599469.0,21119419571.0,0.8,766391252.0,9089897634.0
601899.XSHG,2024-03-23,2023-12-31,293403242878.0,293403242878.0,247024066519.0,31936533004.0,31287471369.0,26539599469.0,21119419571.0,0.8,766391252.0,9089897634.0
601899.XSHG,2024-03-23,2022-12-31,270328998459.0,270328998459.0,227784282577.0,30945606018.0,29992850973.0,24767210123.0,20042045977.0,0.76,619893797.0,7496541836.0
601899.XSHG,2023-03-25,2022-12-31,270328998459.0,270328998459.0,227784282577.0,30945606018.0,29992850973.0,24767210123.0,20042045977.0,0.76,619893797.0,7496541836.0
601899.XSHG,2023-03-25,2021-12-31,225102488592.0,225102488592.0,190351121555.0,25086505191.0,24793810492.0,19599638352.0,15672870591.0,0.6,412272620.0,6079197605.0
601899.XSHG,2022-03-19,2021-12-31,225102488592.0,225102488592.0,190351121555.0,25086505191.0,24793810492.0,19599638352.0,15672870591.0,0.6,412272620.0,6079197605.0
601919.XSHG,2025-03-22,2024-12-31,233859078966.99,233859078966.99,164774423006.93,66997148462.85,66889531688.45,55395442692.97,49100495233.55,3.08,970886516.85,9566230511.05
601919.XSHG,2025-03-22,2023-12-31,175452975431.13,175452975431.13,146746538119.18,33117366284.93,33079791412.51,28396816687.53,23860168952.59,1.48,1002972531.02,7240788977.22
601919.XSHG,2024-03-29,2023-12-31,175447746641.45,175447746641.45,146755303948.92,33114245930.04,33076671057.62,28395658537.78,23860257490.68,1.48,1002972531.02,7228609920.43
601919.XSHG,2024-03-29,2022-12-31,391058496607.18,391058496607.18,217991201245.59,167263748076.66,167097176447.56,131458608110.71,109703028636.31,6.83,64292929.93,11731417194.24
601919.XSHG,2023-03-31,2022-12-31,391058496607.18,391058496607.18,217991201245.59,167263748076.66,167097176447.56,131338361699.8,109594742014.79,6.83,64292929.93,11731417194.24
601919.XSHG,2023-03-31,2021-12-31,333693943224.16,333693943224.16,192540590223.06,128299036968.39,128006539768.12,103905360898.38,89348947262.62,5.59,66495384.52,12259815101.66
601919.XSHG,2022-03-31,2021-12-31,333693610750.96,333693610750.96,192540552826.82,128241799348.5,127949302148.23,103852551457.19,89296137821.43,5.59,66495384.52,12315691838.86
603259.XSHG,2025-03-18,2024-12-31,39241431359.88,39241431359.88,22964515460.62,11580174718.14,11539811639.08,9567739539.18,9450308427.78,3.28,745388381.87,4117866957.76
603259.XSHG,2025-03-18,2023-12-31,40340806877.04,40340806877.04,23728799637.77,11872285906.47,11831990991.15,9700260033.27,9606749135.07,3.27,701029692.54,4319401279.85
603259.XSHG,2024-03-19,2023-12-31,40340806877.04,40340806877.04,23728799637.77,11872285906.47,11831990991.15,9700260033.27,9606749135.07,3.27,701029692.54,4319401279.85
603259.XSHG,2024-03-19,2022-12-31,39354777805.53,39354777805.53,24677216845.38,10652248548.24,10618476491.79,8902610544.95,8813713033.51,3.01,731586603.44,4439500972.74
603259.XSHG,2023-03-21,2022-12-31,39354777805.53,39354777805.53,24677216845.38,10652248548.24,10618476491.79,8902610544.95,8813713033.51,3.01,731586603.44,4439500972.74
